smiles,temp,density
CCC=CCC(C)C,50,654.474429
CCC=CCC(C)C,75,632.580345
CCC=CCC(C)C,100,7.74768948
CCC=CCC(C)C,125,3.31764996
CCC=CCC(C)C,150,3.10684994
CCC=CCC(C)C,175,2.9224308
CCC=CCC(C)C,200,2.75953081
CCC=CCC(C)C,225,2.61445433
CCC=CCC(C)C,250,2.48433255
CCC=CCC(C)C,275,2.36689872
CCC=CCC(C)C,300,2.26033416
CCC=CCC(C)C,325,2.16316037
CCC=CCC(C)C,350,2.07416134
CCC=CCC(C)C,375,1.99232663
CCC=CCC(C)C,400,1.9168089
CCC=CCC(C)C,425,1.8468917
CCC=CCC(C)C,450,1.78196472
CCC=CCC(C)C,475,1.72150457
CCC=CCC(C)C,500,1.6650596
CCCCC=C(C)C,25,687.35618
CCCCC=C(C)C,50,666.351045
CCCCC=C(C)C,75,644.337035
CCCCC=C(C)C,100,621.101906
CCCCC=C(C)C,125,3.32280755
CCCCC=C(C)C,150,3.11090716
CCCCC=C(C)C,175,2.92567362
CCCCC=C(C)C,200,2.76215818
CCCCC=C(C)C,225,2.61660828
CCCCC=C(C)C,250,2.4861167
CCCCC=C(C)C,275,2.36839003
CCCCC=C(C)C,300,2.26159087
CCCCC=C(C)C,325,2.1642271
CCCCC=C(C)C,350,2.07507277
CCCCC=C(C)C,375,1.99311001
CCCCC=C(C)C,400,1.91748587
CCCCC=C(C)C,425,1.8474796
CCCCC=C(C)C,450,1.7824776
CCCCC=C(C)C,475,1.72195386
CCCCC=C(C)C,500,1.66545469
CCC(CC)\C=C/C,25,681.882422
CCC(CC)\C=C/C,50,660.833506
CCC(CC)\C=C/C,75,638.732889
CCC(CC)\C=C/C,100,7.97726125
CCC(CC)\C=C/C,125,3.31839367
CCC(CC)\C=C/C,150,3.10743619
CCC(CC)\C=C/C,175,2.92290035
CCC(CC)\C=C/C,200,2.75991203
CCC(CC)\C=C/C,225,2.61476752
CCC(CC)\C=C/C,250,2.48459253
CCC(CC)\C=C/C,275,2.36711651
CCC(CC)\C=C/C,300,2.2605181
CCC(CC)\C=C/C,325,2.16331687
CCC(CC)\C=C/C,350,2.07429538
CCC(CC)\C=C/C,375,1.99244212
CCC(CC)\C=C/C,400,1.91690896
CCC(CC)\C=C/C,425,1.84697882
CCC(CC)\C=C/C,450,1.78204093
CCC(CC)\C=C/C,475,1.72157153
CCC(CC)\C=C/C,500,1.66511865
CC=CCCC(C)C,25,681.880284
CC=CCCC(C)C,50,661.019637
CC=CCCC(C)C,75,639.13373
CC=CCCC(C)C,100,17.6348234
CC=CCCC(C)C,125,3.31992773
CC=CCCC(C)C,150,3.1086458
CC=CCCC(C)C,175,2.92386948
CC=CCCC(C)C,200,2.76069918
CC=CCCC(C)C,225,2.61541448
CC=CCCC(C)C,250,2.48512982
CC=CCCC(C)C,275,2.36756684
CC=CCCC(C)C,300,2.26089867
CC=CCCC(C)C,325,2.16364085
CC=CCCC(C)C,350,2.07457302
CC=CCCC(C)C,375,1.99268151
CC=CCCC(C)C,400,1.9171165
CC=CCCC(C)C,425,1.84715966
CC=CCCC(C)C,450,1.78219924
CC=CCCC(C)C,475,1.72171071
CC=CCCC(C)C,500,1.6652415
CCC\C(C)=C/CC,25,694.164725
CCC\C(C)=C/CC,50,672.945042
CCC\C(C)=C/CC,75,650.714237
CCC\C(C)=C/CC,100,19.891086
CCC\C(C)=C/CC,125,3.32318706
CCC\C(C)=C/CC,150,3.11120768
CCC\C(C)=C/CC,175,2.92591552
CCC\C(C)=C/CC,200,2.76235564
CCC\C(C)=C/CC,225,2.61677142
CCC\C(C)=C/CC,250,2.48625293
CCC\C(C)=C/CC,275,2.36850487
CCC\C(C)=C/CC,300,2.2616885
CCC\C(C)=C/CC,325,2.16431073
CCC\C(C)=C/CC,350,2.0751449
CCC\C(C)=C/CC,375,1.99317261
CCC\C(C)=C/CC,400,1.91754051
CCC\C(C)=C/CC,425,1.84752755
CCC\C(C)=C/CC,450,1.78251987
CCC\C(C)=C/CC,475,1.72199131
CCC\C(C)=C/CC,500,1.665488
CCC(C)CCC=C,25,683.832516
CCC(C)CCC=C,50,662.545592
CCC(C)CCC=C,75,640.19407
CCC(C)CCC=C,100,6.68744739
CCC(C)CCC=C,125,3.31902208
CCC(C)CCC=C,150,3.107924
CCC(C)CCC=C,175,2.92328473
CCC(C)CCC=C,200,2.76021877
CCC(C)CCC=C,225,2.61501495
CCC(C)CCC=C,250,2.48479398
CCC(C)CCC=C,275,2.36728184
CCC(C)CCC=C,300,2.26065474
CCC(C)CCC=C,325,2.16343047
CCC(C)CCC=C,350,2.07439031
CCC(C)CCC=C,375,1.99252182
CCC(C)CCC=C,400,1.91697612
CCC(C)CCC=C,425,1.8470356
CCC(C)CCC=C,450,1.78208906
CCC(C)CCC=C,475,1.7216124
CCC(C)CCC=C,500,1.66515342
CC(C)CCCCC=C,25,710.304383
CC(C)CCCCC=C,50,688.754492
CC(C)CCCCC=C,75,666.210119
CC(C)CCCCC=C,100,642.468333
CC(C)CCCCC=C,125,3.55435446
CC(C)CCCCC=C,150,3.32614703
CC(C)CCCCC=C,175,3.12695758
CC(C)CCCCC=C,200,2.95133128
CC(C)CCCCC=C,225,2.79515065
CC(C)CCCCC=C,250,2.65523761
CC(C)CCCCC=C,275,2.52909269
CC(C)CCCCC=C,300,2.4147185
CC(C)CCCCC=C,325,2.31049648
CC(C)CCCCC=C,350,2.21509918
CC(C)CCCCC=C,375,2.12742618
CC(C)CCCCC=C,400,2.04655662
CC(C)CCCCC=C,425,1.97171324
CC(C)CCCCC=C,450,1.90223501
CC(C)CCCCC=C,475,1.83755577
CC(C)CCCCC=C,500,1.77718758
CCCCCCC(C)=C,25,693.467484
CCCCCCC(C)=C,50,673.080155
CCCCCCC(C)=C,75,651.782083
CCCCCCC(C)=C,100,629.394305
CCCCCCC(C)=C,125,3.91534539
CCCCCCC(C)=C,150,3.32987304
CCCCCCC(C)=C,175,3.1299363
CCCCCCC(C)=C,200,2.95374653
CCCCCCC(C)=C,225,2.79713309
CCCCCCC(C)=C,250,2.65688226
CCCCCCC(C)=C,275,2.53047004
CCCCCCC(C)=C,300,2.41588165
CCCCCCC(C)=C,325,2.31148617
CCCCCCC(C)=C,350,2.21594699
CCCCCCC(C)=C,375,2.12815694
CCCCCCC(C)=C,400,2.04719002
CCCCCCC(C)=C,425,1.97226507
CCCCCCC(C)=C,450,1.90271804
CCCCCCC(C)=C,475,1.83798042
CCCCCCC(C)=C,500,1.7775624
CCCCC(C)C=CC,25,687.551732
CCCCC(C)C=CC,50,667.212833
CCCCC(C)C=CC,75,645.930348
CCCCC(C)C=CC,100,623.513525
CCCCC(C)C=CC,125,3.55336313
CCCCC(C)C=CC,150,3.32538054
CCCCC(C)C=CC,175,3.12635572
CCCCC(C)C=CC,200,2.95085254
CCCCC(C)C=CC,225,2.79476565
CCCCC(C)C=CC,250,2.65492509
CCCCC(C)C=CC,275,2.52883697
CCCCC(C)C=CC,300,2.41450781
CCCCC(C)C=CC,325,2.31032185
CCCCC(C)C=CC,350,2.2149537
CCCCC(C)C=CC,375,2.12730447
CCCCC(C)C=CC,400,2.04645442
CCCCC(C)C=CC,425,1.97162718
CCCCC(C)C=CC,450,1.90216237
CCCCC(C)C=CC,475,1.83749435
CCCCC(C)C=CC,500,1.7771356
CCCC=C(C)CCC,25,702.1972
CCCC=C(C)CCC,50,681.06781
CCCC=C(C)CCC,75,658.96947
CCCC=C(C)CCC,100,635.706115
CCCC=C(C)CCC,125,3.55570915
CCCC=C(C)CCC,150,3.32720953
CCCC=C(C)CCC,175,3.12780472
CCCC=C(C)CCC,200,2.95201621
CCCC=C(C)CCC,225,2.79571115
CCCC=C(C)CCC,250,2.65570113
CCCC=C(C)CCC,275,2.52947957
CCCC=C(C)CCC,300,2.41504408
CCCC=C(C)CCC,325,2.31077249
CCCC=C(C)CCC,350,2.21533472
CCCC=C(C)CCC,375,2.1276284
CCCC=C(C)CCC,400,2.04673117
CCCC=C(C)CCC,425,1.97186466
CCCC=C(C)CCC,450,1.90236696
CCCC=C(C)CCC,475,1.83767123
CCCC=C(C)CCC,500,1.777289
CCCCCC(C)=CC,25,699.819604
CCCCCC(C)=CC,50,679.370074
CCCCCC(C)=CC,75,658.011823
CCCCCC(C)=CC,100,635.567457
CCCCCC(C)=CC,125,3.99313915
