smiles,temp,density
CCCCCCCCCCCCC(C)CCCC,125,714.10787
CCCCCCCCCCCCC(C)CCCC,150,696.141153
CCCCCCCCCCCCC(C)CCCC,175,677.60762
CCCCCCCCCCCCC(C)CCCC,200,658.424533
CCCCCCCCCCCCC(C)CCCC,225,638.487879
CCCCCCCCCCCCC(C)CCCC,250,617.663946
CCCCCCCCCCCCC(C)CCCC,275,595.776111
CCCCCCCCCCCCC(C)CCCC,300,572.583034
CCCCCCCCCCCCC(C)CCCC,325,5.47086684
CCCCCCCCCCCCC(C)CCCC,350,5.21904102
CCCCCCCCCCCCC(C)CCCC,375,4.99143484
CCCCCCCCCCCCC(C)CCCC,400,4.78445025
CCCCCCCCCCCCC(C)CCCC,425,4.59520893
CCCCCCCCCCCCC(C)CCCC,450,3.90932828
CCCCCCCCCCCCC(C)CCCC,475,3.76984395
CCCCCCCCCCCCC(C)CCCC,500,3.64042782
CCCCCCCCCCCCCCCC(C)CC,25,703.639097
CCCCCCCCCCCCCCCC(C)CC,50,689.889391
CCCCCCCCCCCCCCCC(C)CC,75,675.793089
CCCCCCCCCCCCCCCC(C)CC,100,661.311412
CCCCCCCCCCCCCCCC(C)CC,125,646.398099
CCCCCCCCCCCCCCCC(C)CC,150,630.997249
CCCCCCCCCCCCCCCC(C)CC,175,615.040289
CCCCCCCCCCCCCCCC(C)CC,200,598.441612
CCCCCCCCCCCCCCCC(C)CC,225,581.092094
CCCCCCCCCCCCCCCC(C)CC,250,562.849075
CCCCCCCCCCCCCCCC(C)CC,275,143.127154
CCCCCCCCCCCCCCCC(C)CC,300,5.88751465
CCCCCCCCCCCCCCCC(C)CC,325,4.94901616
CCCCCCCCCCCCCCCC(C)CC,350,4.72912029
CCCCCCCCCCCCCCCC(C)CC,375,4.52924559
CCCCCCCCCCCCCCCC(C)CC,400,4.3466116
CCCCCCCCCCCCCCCC(C)CC,425,4.17895498
CCCCCCCCCCCCCCCC(C)CC,450,4.02441023
CCCCCCCCCCCCCCCC(C)CC,475,3.88142287
CCCCCCCCCCCCCCCC(C)CC,500,3.74868495
CCCCCCCCCCCCCCCCC(C)C,25,730.034091
CCCCCCCCCCCCCCCCC(C)C,50,715.27612
CCCCCCCCCCCCCCCCC(C)C,75,700.155183
CCCCCCCCCCCCCCCCC(C)C,100,684.630474
CCCCCCCCCCCCCCCCC(C)C,125,668.653301
CCCCCCCCCCCCCCCCC(C)C,150,652.164792
CCCCCCCCCCCCCCCCC(C)C,175,635.092699
CCCCCCCCCCCCCCCCC(C)C,200,617.346774
CCCCCCCCCCCCCCCCC(C)C,225,598.811894
CCCCCCCCCCCCCCCCC(C)C,250,579.337418
CCCCCCCCCCCCCCCCC(C)C,275,90.3128979
CCCCCCCCCCCCCCCCC(C)C,300,5.39904848
CCCCCCCCCCCCCCCCC(C)C,325,4.95759867
CCCCCCCCCCCCCCCCC(C)C,350,4.73633118
CCCCCCCCCCCCCCCCC(C)C,375,4.53535222
CCCCCCCCCCCCCCCCC(C)C,400,4.35181928
CCCCCCCCCCCCCCCCC(C)C,425,4.18342364
CCCCCCCCCCCCCCCCC(C)C,450,4.02826604
